XGBoost_Clean_AbsResidual,XGBoost_100Noise_AbsResidual,LLM_DeepMLP_Clean_AbsResidual,LLM_DeepMLP_100Noise_AbsResidual
0.7115496826171892,0.9620589447021501,2.4979781482085883,1.7569199450456026
0.02742339181900022,0.04073400306701658,0.0005772387447917637,0.006558315106457768
1.8256424713134756,2.8528050231933584,2.043692678034141,2.168170530319486
0.00402900981903076,0.01116171884536743,0.0515567178923676,0.0699752223758271
1.7040015411376963,1.9545108032226572,2.5043895336875295,2.722115459596843
0.033226725959777825,0.04722994318008422,0.004825658091140772,0.04750390758486678
1.272415237426756,2.453489379882811,0.7227090055123178,0.4091360350387738
0.011676670074462936,0.008762241363525436,0.03680982302505964,0.031599198407008755
2.1023525238037095,2.385202789306639,2.1857132988708585,2.7989673232178305
0.027875926113128613,0.040121223545074414,0.003568411637252744,0.02435610493248952
0.573603515624999,0.6820784759521494,1.446904728636035,1.6241157765361507
0.004927770137786891,0.009673253536224391,0.014953960161123714,0.0053901887037917096
0.8645661926269526,1.0465234374999994,1.3054280195211376,2.1774145183005302
0.019392686939239456,0.015625494575500443,0.026265167953771318,0.03125525045419808
1.4063964843750014,2.66207847595215,0.4280420820794575,0.07726652418332591
0.021612380027770994,0.016866896629333494,0.02378000902136168,0.0263569466041772
1.4728498840332023,1.7233591461181632,0.5323504609478462,0.5737353765974333
0.027599690437316915,0.03136688280105593,0.007074058911589742,0.004340164061062524
0.5036155700683587,0.2173358917236321,1.9241376322020294,2.1390717258615783
0.017493810653686492,0.02226391077041623,0.002881896084457214,0.027646130119629575
0.26640586853027415,0.515929031372071,1.373694212667182,1.4324335005308662
0.01521379518508914,0.01377636957168582,0.04341845893903007,0.0734470418337193
1.6559117126464855,2.639144210815431,1.9471795575096138,2.455810776121055
0.005413522720336905,0.011043837070465079,0.019342157815281924,0.00662116443399452
1.0817284545898431,1.3185200653076166,1.523117563860275,2.575697206864138
